subject,targetphrase,initial_response,correct_words_initial,trial,target_number,rel_response,correct_words_rel,rep_acc,rep_acc_rel
LE34,and spoke behind her sin,and spoke behind her sin,5,49,5,,,accurate,
LE34,submit his cash report,samantha's cash report,2,50,4,,,inaccurate,
LE34,done with finest handle,sone with finance handle,2,51,4,,,inaccurate,
LE34,frame her seed to answer,frame her seat to answer,4,52,5,,,inaccurate,
LE34,admit the gear beyond,admit the gear beyond,4,53,4,,,accurate,
LE34,constant willing walker,constant willing walker,3,54,3,,,accurate,
LE34,sparkle enter broken,sparkle enter broken,3,55,3,,,accurate,
LE34,cheap control in paper,cheap control in paper,4,56,4,,,accurate,
LE34,remove and name for stake,remove name for snake,3,57,5,,,inaccurate,
LE34,functions aim his acid,functions name has acid,2,58,4,,,inaccurate,
LE34,pooling pill or cattle,pooling ball or cattle,3,59,4,,,inaccurate,
LE34,signal breakfast pilot,single breakfast pilot,2,60,3,,,inaccurate,
LE34,kick a tad above them,kick ten of them,2,61,5,,,inaccurate,
LE34,rode the lamp for teasing,throw the lamp for teasing,4,62,5,,,inaccurate,
LE34,mode campaign for budget,mode campaign for budget,4,63,4,,,accurate,
LE34,listen final station,listen final station,3,64,3,,,accurate,
LE34,rocking modern poster,rocking modern poster,3,65,3,,,accurate,
LE34,secure but lease apart,secure but lease apart,4,66,4,,,accurate,
LE34,round and bad for carpet,brown and bad for carpet,4,67,5,,,inaccurate,
LE34,her owners arm the phone,her owners on the phone,4,68,5,,,inaccurate,
LE34,assume to catch control,assume to catch control,4,69,4,,,accurate,
LE34,mistake delight for heat,mistake delight for heat,4,70,4,,,accurate,
LE34,confused but roared again,confused but roared again,4,71,4,,,accurate,
LE34,sinking rather tundra,sinking rather tundra,3,72,3,,,accurate,
LE34,mate denotes a judgement,made denotes a judgement,3,73,4,,,inaccurate,
LE34,award his drain away,award his rain away,3,74,4,,,inaccurate,
LE34,account for who could knock,account for who could knock,5,75,5,,,accurate,
LE34,cool the jar in private,cool the jar in private,5,76,5,,,accurate,
LE34,may the same pursued it,may the same pursuit it,4,77,5,,,inaccurate,
LE34,embark or take her sheet,embark or take her sheet,5,78,5,,,accurate,
LE34,stable wrist and load it,stable wrist and load it,5,79,5,,,accurate,
LE34,measure fame with legal,measure fame with legal,4,80,4,,,accurate,
LE34,butcher in the middle,but you're in the middle,3,81,4,,,inaccurate,
LE34,to sort but fear inside,to sort but fear inside,5,82,5,,,accurate,
LE34,push her equal culture,push your equal culture,3,83,4,,,inaccurate,
LE34,commit such used advice,commit such use and vice,3,84,4,,,inaccurate,
LE34,advance but sat appeal,advance but sat appeal,4,85,4,,,accurate,
LE35,connect the beer device,connect the pier device,3,6,4,,,inaccurate,
LE35,award his drain away,award has drain away,3,7,4,,,inaccurate,
LE35,mistake delight for heat,mistake the light for heat,3,8,4,,,inaccurate,
LE35,rowing farther matters,rowing farther matters,3,9,3,,,accurate,
LE35,indeed a tax ascent,indeed attacks ascend,1,10,4,,,inaccurate,
LE35,or spent sincere aside,or sent sis spear aside,2,11,4,,,inaccurate,
LE35,submit his cash report,submit his cash report,4,12,4,,,accurate,
LE35,assume to catch control,assumed catch control,3,13,4,,,inaccurate,
LE35,butcher in the middle,butcher in the middle,4,14,4,,,accurate,
LE35,avoid or beat command,avoid or beat command,4,15,4,,,accurate,
LE35,admit the gear beyond,admit the gear beyond,4,16,4,,,accurate,
LE35,may the same pursued it,may the same pursuit there,3,17,5,,,inaccurate,
LE35,rampant boasting captain,rampant boasting captain,3,18,3,,,accurate,
LE35,for coke a great defeat,for coke a great defeat,5,19,5,,,accurate,
LE35,technique but sent result,missing data,0,20,4,,,,
LE35,unseen machines agree,unseen machines agree,3,21,3,,,accurate,
LE35,career despite research,career despite research,3,22,3,,,accurate,
LE35,constant willing walker,constant willing walker,3,23,3,,,accurate,
LE35,push her equal culture,push her equal culture,4,24,4,,,accurate,
LE35,signal breakfast pilot,signal breakfast pilot,3,25,3,,,accurate,
LE35,confused but roared again,confused but roared again,4,26,4,,,accurate,
LE35,its harmful note abounds,its harmful note abounds,4,27,4,,,accurate,
LE35,remove and name for stake,remove a name for steak,4,28,5,,,inaccurate,
LE35,narrow seated member,neuro seated member,2,29,3,,,inaccurate,
LE35,appear to wait then turn,appear to wait then turn,5,30,5,,,accurate,
LE35,bolder ground from justice,bolder grand from justice,3,31,4,,,inaccurate,
LE35,target keeping season,target keep season,2,32,3,,,inaccurate,
LE35,seat for locking runners,seed for locking runners,3,33,4,,,inaccurate,
LE35,functions aim his acid,functions aim his acid,4,34,4,,,accurate,
LE35,to sort but fear inside,to sort but fear inside,5,35,5,,,accurate,
LE35,rocking modern poster,rocking modern poster,3,36,3,,,accurate,
LE35,distant leaking basement,distant leaking basement,3,37,3,,,accurate,
LE35,kick a tad above them,kick a tad above them,5,38,5,,,accurate,
LE35,embark or take her sheet,embark or take her sheet,5,39,5,,,accurate,
LE35,address her meeting time,address her meeting time,4,40,4,,,accurate,
LE35,support with dock and cheer,support with dog and cheer,4,41,5,,,inaccurate,
LE35,amend estate approach,amend a state approach,2,42,3,,,inaccurate,
LE35,account for who could knock,account for who couldn't knock,4,43,5,,,inaccurate,
LE35,pain can follow agents,pain can follow agents,4,44,4,,,accurate,
LE35,frame her seed to answer,frame her seed to answer,5,45,5,,,accurate,
LE35,round and bad for carpet,round and bad for carpet,5,46,5,,,accurate,
LE35,beside a sunken bat,beside a sunken bat,4,47,4,,,accurate,
LE35,mark a single ladder,marcus signal lander,0,48,4,,,inaccurate,
LE35,and spoke behind her sin,he spoke behind her sin,4,49,5,,,inaccurate,
LE35,spackle enter broken,spackle inter broken,2,50,3,,,inaccurate,
LE35,thinking for the hearing,thinking for the hearing,4,51,4,,,accurate,
LE35,forget the joke below,forget it the joke below,4,52,4,,,accurate,
LE35,listen final station,listen final station,3,53,3,,,accurate,
LE35,stable wrist and load it,stable wrist and load it,5,54,5,,,accurate,
LE35,had eaten junk and train,heady junk and train,3,55,5,,,inaccurate,
LE35,attend the trend success,attend the trend of success,4,56,4,,,accurate,
LE35,attack became concerned,attack became concerned,3,57,3,,,accurate,
LE35,transcend almost betrayed,transcend almost betrayed,3,58,3,,,accurate,
LE35,secure but lease apart,secure something apart,2,59,4,,,inaccurate,
LE35,pooling pill or cattle,pooling pill or cattle,4,60,4,,,accurate,
LE35,resting older earring,resting older earring,3,61,3,,,accurate,
LE35,divide across retreat,divide across retreat,3,62,3,,,accurate,
LE35,perceive sustained supplies,perceive sustained supplies,3,63,3,,,accurate,
LE35,pick a chain for action,pick a chain for action,5,64,5,,,accurate,
LE35,commit such used advice,commit such used advice,4,65,4,,,accurate,
LE35,balance clamp and bottle,balance clam and bottle,3,66,4,,,inaccurate,
LE35,rode the lamp for teasing,rode the lamp for teasing,5,67,5,,,accurate,
LE35,unless escape can learn,unless escape can learn,4,68,4,,,accurate,
LE35,bush is chosen after,bush is chosen after,4,69,4,,,accurate,
LE35,cheap control in paper,cheap control in paper,4,70,4,,,accurate,
LE35,sinking rather tundra,sinking rather tundra,3,71,3,,,accurate,
LE35,done with finest handle,done with finest handle,4,72,4,,,accurate,
LE35,her owners arm the phone,her owners arm the phone,5,73,5,,,accurate,
LE35,define respect instead,define respect instead,3,74,3,,,accurate,
LE35,mode campaign for budget,mode campaign firm budget,3,75,4,,,inaccurate,
LE35,increase a grade sedate,increase a grade sedate,4,76,4,,,accurate,
LE35,advance but sat appeal,advance but sat appeal,4,77,4,,,accurate,
LE35,darker painted baskets,darker painted baskets,3,78,3,,,accurate,
LE35,vital seats with wonder,vile seats with wonder,3,79,4,,,inaccurate,
LE35,cool the jar in private,cool the jar in private,5,80,5,,,accurate,
LE35,model sad and local,mal sad and local,3,81,4,,,inaccurate,
LE35,hold a page of fortune,hold a page of foturne,4,82,5,,,inaccurate,
LE35,afraid beneath demand,afraid beneath demand,3,83,3,,,accurate,
LE35,mate denotes a judgement,mate denotes a judgement,4,84,4,,,accurate,
LE35,measure fame with legal,measure fame with legal,4,85,4,,,accurate,
LE36,attack became concerned,and i became concerned,2,6,3,,,inaccurate,
LE36,avoid or beat command,voy or me command,2,7,4,,,inaccurate,
LE36,pain can follow agents,pain can follow ancients,3,8,4,,,inaccurate,
LE36,define respect instead,define respect instead,3,9,3,,,accurate,
LE36,for coke a great defeat,forego great defeat,2,10,5,,,inaccurate,
LE36,had eaten junk and train,had eaten junk and train,5,11,5,,,accurate,
LE36,support with dock and cheer,support with dock and cheer,5,12,5,,,accurate,
LE36,or spent sincere aside,for spent sincere aside,3,13,4,,,inaccurate,
LE36,vital seats with wonder,vital seats with wonder,4,14,4,,,accurate,
LE36,darker painted baskets,darker painted baskets,3,15,3,,,accurate,
LE36,appear to wait then turn,appear toy then turn,3,16,5,,,inaccurate,
LE36,beside a sunken bat,beside a sunken bat,4,17,4,,,accurate,
LE36,forget the joke below,forget the joke below,4,18,4,,,accurate,
LE36,thinking for the hearing,thinking for the hearing,4,19,4,,,accurate,
LE36,rampant boasting captain,rampit the sea captain,1,20,3,,,inaccurate,
LE36,pick a chain for action,pick a chain for action,5,21,5,,,accurate,
LE36,its harmful note abounds,its harmful note abounds,4,22,4,,,accurate,
LE36,model sad and local,model sad and local,4,23,4,,,accurate,
LE36,bolder ground from justice,bolder ground from justice,4,24,4,,,accurate,
LE36,seat for locking runners,see for logging runners,2,25,4,,,inaccurate,
LE36,amend estate approach,amend estate approach,3,26,3,,,accurate,
LE36,afraid beneath demand,afraid beneath demand,3,27,3,,,accurate,
LE36,balance clamp and bottle,balance clamp and bottle,4,28,4,,,accurate,
LE36,perceive sustained supplies,perceive sustain supplies,3,29,3,,,accurate,
LE36,unseen machines agree,unseen machines agree,3,30,3,,,accurate,
LE36,attend the trend success,attend the trend success,4,31,4,,,accurate,
LE36,mark a single ladder,mark a single ladder,4,32,4,,,accurate,
LE36,transcend almost betrayed,transcend almost betrayed,3,33,3,,,accurate,
LE36,indeed a tax ascent,indeed tax ascent,3,34,4,,,inaccurate,
LE36,career despite research,career despite research,3,35,3,,,accurate,
LE36,divide across retreat,divide across retreat,3,36,3,,,accurate,
LE36,resting older earring,rusting older earring,2,37,3,,,inaccurate,
LE36,technique but sent result,technique but sent result,4,38,4,,,accurate,
LE36,connect the beer device,connect the beer device,4,39,4,,,accurate,
LE36,hold a page of fortune,hold the page of fortune,5,40,5,,,accurate,
LE36,rowing farther matters,rowing farther matters,3,41,3,,,accurate,
LE36,narrow seated member,narrow seated member,3,42,3,,,accurate,
LE36,unless escape can learn,unless escape can learn,4,43,4,,,accurate,
LE36,increase a grade sedate,increase a grade the date,3,44,4,,,inaccurate,
LE36,target keeping season,target keeping season,3,45,3,,,accurate,
LE36,address her meeting time,address her meeting time,4,46,4,,,accurate,
LE36,bush is chosen after,misses chosen after,2,47,4,,,inaccurate,
LE36,distant leaking basement,distant leaking basement,3,48,3,,,accurate,
LE36,and spoke behind her sin,and spoke behind her spin,4,49,5,,,inaccurate,
LE36,submit his cash report,submit his cash report,4,50,4,,,accurate,
LE36,done with finest handle,done with finest handle,4,51,4,,,accurate,
LE36,frame her seed to answer,frame her seat to answer,4,52,5,,,inaccurate,
LE36,admit the gear beyond,admit the gear beyond,4,53,4,,,accurate,
LE36,constant willing walker,constant willing walker,3,54,3,,,accurate,
LE36,sparkle enter broken,sparkle enter broken,3,55,3,,,accurate,
LE36,cheap control in paper,cheap control and paper,3,56,4,,,inaccurate,
LE36,remove and name for stake,remove a name for snake,3,57,5,,,inaccurate,
LE36,functions aim his acid,functions aim his acid,4,58,4,,,accurate,
LE36,pooling pill or cattle,pulling pill or cattle,3,59,4,,,inaccurate,
LE36,signal breakfast pilot,single breakfast pilot,2,60,3,,,inaccurate,
LE36,kick a tad above them,kick a tad above them,5,61,5,,,accurate,
LE36,rode the lamp for teasing,rode the lamp for teasing,5,62,5,,,accurate,
LE36,mode campaign for budget,mode campaign for budget,4,63,4,,,accurate,
LE36,listen final station,listen final station,3,64,3,,,accurate,
LE36,rocking modern poster,rocking modern poster,3,65,3,,,accurate,
LE36,secure but lease apart,secure but leaves apart,3,66,4,,,inaccurate,
LE36,round and bad for carpet,round and bad for carpet,5,67,5,,,accurate,
LE36,her owners arm the phone,her owns on the phone,3,68,5,,,inaccurate,
LE36,assume to catch control,assume to catch control,4,69,4,,,accurate,
LE36,mistake delight for heat,mistake delight for heat,4,70,4,,,accurate,
LE36,confused but roared again,confuse but ward again,3,71,4,,,inaccurate,
LE36,sinking rather tundra,sinking rather tundra,3,72,3,,,accurate,
LE36,mate denotes a judgement,made a note a judgement,2,73,4,,,inaccurate,
LE36,award his drain away,award his reign away,3,74,4,,,inaccurate,
LE36,account for who could knock,account for who could not,4,75,5,,,inaccurate,
LE36,cool the jar in private,cool the jar in private,5,76,5,,,accurate,
LE36,may the same pursued it,may the same persuited,3,77,5,,,inaccurate,
LE36,embark or take her sheet,embark or take her sheet,5,78,5,,,accurate,
LE36,stable wrist and load it,stable wrist and loaded,4,79,5,,,inaccurate,
LE36,measure fame with legal,measure fame with legal,4,80,4,,,accurate,
LE36,butcher in the middle,put her in the middle,3,81,4,,,inaccurate,
LE36,to sort but fear inside,to sort but fear inside,5,82,5,,,accurate,
LE36,push her equal culture,push her equal culture,4,83,4,,,accurate,
LE36,commit such used advice,commit such used advice,4,84,4,,,accurate,
LE36,advance but sat appeal,advance but sat appeal,4,85,4,,,accurate,
LE38,attack became concerned,attack became concern,3,6,3,,,accurate,
LE38,avoid or beat command,boy army command,1,7,4,,,inaccurate,
LE38,pain can follow agents,pain can follow agents,4,8,4,,,accurate,
LE38,define respect instead,define respect instead,3,9,3,,,accurate,
LE38,for coke a great defeat,fur coke great defeat,3,10,5,,,inaccurate,
LE38,had eaten junk and train,had eaten junk and train,5,11,5,,,accurate,
LE38,support with dock and cheer,support with dock and cheer,5,12,5,,,accurate,
LE38,or spent sincere aside,horse spin sincere aside,2,13,4,,,inaccurate,
LE38,vital seats with wonder,vital seats with wonder,4,14,4,,,accurate,
LE38,darker painted baskets,darker painted baskets,3,15,3,,,accurate,
LE38,appear to wait then turn,a parrot await then turn,2,16,5,,,inaccurate,
